Drone position: (-0.037747991029916106, 6.8380585205430116) at time 180.688
Drone position: (-0.037747990955067534, 6.838058523101472) at time 180.736
Drone position: (-0.037747990955067534, 6.838058523101472) at time 180.744
Drone position: (-0.045297589409152406, 6.838058523788927) at time 180.764
Drone position: (-0.04529758933178207, 6.838058527221072) at time 180.804
Drone position: (-0.05284718759337381, 6.83805853132794) at time 180.848
Drone position: (-0.05284718762860463, 6.838058535646503) at time 180.892
Drone position: (-0.06039678600784093, 6.83805853889242) at time 180.936
Drone position: (-0.06039678604559362, 6.838058541706881) at time 180.98
Drone position: (-0.06794638416895427, 6.849177341213332) at time 181.024
Drone position: (-0.06794638402804143, 6.84917734213451) at time 181.056
Drone position: (-0.06794638411737408, 6.849177343711569) at time 181.06
Drone position: (-0.07549598231794497, 6.849177344433782) at time 181.096
Drone position: (-0.07549598240727762, 6.849177345380425) at time 181.14
Drone position: (-0.07549598249408862, 6.849177347200753) at time 181.188
Drone position: (-0.08304558059670297, 6.860296145263327) at time 181.236
Drone position: (-0.08304558068351386, 6.8602961470836545) at time 181.244
Drone position: (-0.08304558072378831, 6.860296150285265) at time 181.264
Drone position: (-0.08304558081059932, 6.860296151475176) at time 181.308
Drone position: (-0.08304558057172984, 6.871414949736714) at time 181.348
Drone position: (-0.08304558052014965, 6.87141495223495) at time 181.396
Drone position: (-0.08304558062144496, 6.8714149581907975) at time 181.44
Drone position: (-0.08304558055367561, 6.882533760966675) at time 181.484
Drone position: (-0.08304558070402934, 6.8825337646675555) at time 181.528
Drone position: (-0.0830455806060727, 6.8936525613775) at time 181.544
Drone position: (-0.08304558052870248, 6.893652565440062) at time 181.564
Drone position: (-0.08304558070232448, 6.893652568450301) at time 181.612
Drone position: (-0.08304558055278766, 6.904771367658482) at time 181.652
Drone position: (-0.08304558070314139, 6.904771371989778) at time 181.704
Drone position: (-0.08304558043848187, 6.915890171815642) at time 181.744
Drone position: (-0.08304558038706189, 6.927008967144303) at time 181.792
Drone position: (-0.08304558031221354, 6.92700897033318) at time 181.804
Drone position: (-0.08304558039902443, 6.927008972153509) at time 181.824
Drone position: (-0.08304558029854603, 6.938127770367554) at time 181.872
Drone position: (-0.075495981994815, 6.938127774011397) at time 181.92
Drone position: (-0.08304558018424024, 6.949246573263881) at time 181.972
Drone position: (-0.08304558008628371, 6.960365369973825) at time 182.02
Drone position: (-0.08304558008376184, 6.96036537084751) at time 182.02
Drone position: (-0.08304558001159545, 6.971484167253962) at time 182.036
Drone position: (-0.08304557996001527, 6.971484169752198) at time 182.084
Drone position: (-0.09059517788144211, 6.982602966164755) at time 182.124
Drone position: (-0.09059517769415282, 6.993721761928056) at time 182.164
Drone position: (-0.09814477595826632, 6.993721765791656) at time 182.208
Drone position: (-0.09814477583199799, 7.004840564939611) at time 182.248
Drone position: (-0.09814477568246116, 7.0159593641477915) at time 182.292
Drone position: (-0.09814477572021385, 7.01595936759267) at time 182.336
Drone position: (-0.10569437396121917, 7.02707816434692) at time 182.38
Drone position: (-0.10569437378084878, 7.038196966866796) at time 182.428
Drone position: (-0.11324397169349176, 7.049315767475097) at time 182.472
Drone position: (-0.11324397161628175, 7.060434564998501) at time 182.484
Drone position: (-0.1132439715904916, 7.060434565932411) at time 182.504
Drone position: (-0.11324397132835384, 7.07155336488459) at time 182.536
Drone position: (-0.1207935694517146, 7.0826721631302085) at time 182.584
Drone position: (-0.12079356921284512, 7.0937909607613285) at time 182.632
Drone position: (-0.12079356891043302, 7.104909757142313) at time 182.644
Drone position: (-0.12079356902303406, 7.104909757398314) at time 182.66
Drone position: (-0.12834316703631554, 7.116028554514246) at time 182.704
Drone position: (-0.1283431668232361, 7.127147351211457) at time 182.752
Drone position: (-0.13589276449367083, 7.138266148676338) at time 182.796
Drone position: (-0.135892764344134, 7.149384947884518) at time 182.84
Drone position: (-0.14344236188577852, 7.1716225434797884) at time 182.884
Drone position: (-0.14344236155757628, 7.182741340164267) at time 182.928
Drone position: (-0.15099195975814694, 7.182741341516897) at time 182.944
Drone position: (-0.150991959568336, 7.193860138153882) at time 182.968
Drone position: (-0.15099195933198828, 7.204978936172152) at time 183.012
Drone position: (-0.15854155695336447, 7.216097734631166) at time 183.056
Drone position: (-0.15854155687615445, 7.227216530893738) at time 183.108
Drone position: (-0.16609115420122056, 7.238335327059585) at time 183.156
Drone position: (-0.16609115403719954, 7.249454122762661) at time 183.16
Drone position: (-0.16609115403719954, 7.249454122762661) at time 183.176
Drone position: (-0.16609115370021332, 7.260572924903718) at time 183.232
Drone position: (-0.1660911536230033, 7.271691721166288) at time 183.268
Drone position: (-0.16609115336086555, 7.2828105207488845) at time 183.312
Drone position: (-0.16609115305593158, 7.293929316742721) at time 183.356
Drone position: (-0.1660911532578654, 7.293929319206199) at time 183.4
Drone position: (-0.16609115292714127, 7.3050481161339444) at time 183.44
Drone position: (-0.16609115231605487, 7.327285712848392) at time 183.492
Drone position: (-0.1660911521262437, 7.3384045088549605) at time 183.54
Drone position: (-0.1660911521262437, 7.3384045088549605) at time 183.54
Drone position: (-0.16609115180056322, 7.3495233046657535) at time 183.56
Drone position: (-0.16609115197922886, 7.349523307189456) at time 183.604
Drone position: (-0.16609115158496202, 7.36064210223665) at time 183.652
Drone position: (-0.17364074916606398, 7.371760897494053) at time 183.696
Drone position: (-0.17364074897877457, 7.382879693887771) at time 183.74
Drone position: (-0.17364074854049305, 7.393998489442563) at time 183.78
Drone position: (-0.17364074830162368, 7.405117287073683) at time 183.832
Drone position: (-0.17364074838843457, 7.4051172888940116) at time 183.868
Drone position: (-0.17364074808602248, 7.4162360852749964) at time 183.884
Drone position: (-0.17364074808602248, 7.4162360852749964) at time 183.904
Drone position: (-0.17364074778361027, 7.427354880395148) at time 183.944
Drone position: (-0.17364074775782012, 7.427354881329057) at time 183.988
Drone position: (-0.17364074748119807, 7.4384736761457155) at time 184.036
Drone position: (-0.17364074706870658, 7.449592470766598) at time 184.072
Drone position: (-0.18119034430696168, 7.460711265112117) at time 184.124
Drone position: (-0.18119034433275172, 7.460711264178208) at time 184.172
Drone position: (-0.18119034433275172, 7.460711264178208) at time 184.184
Drone position: (-0.18119034394100686, 7.471830058351717) at time 184.208
Drone position: (-0.1887399416810861, 7.4718300596534135) at time 184.256
Drone position: (-0.18873994140446404, 7.482948854470072) at time 184.3
Drone position: (-0.18873994140446404, 7.482948854470072) at time 184.348
Drone position: (-0.19628953875532018, 7.49406764970201) at time 184.396
Drone position: (-0.19628953875532018, 7.49406764970201) at time 184.408
Drone position: (-0.19628953875532018, 7.49406764970201) at time 184.424
Drone position: (-0.1962895383145168, 7.505186445500069) at time 184.46
Drone position: (-0.2038391358759306, 7.505186444278064) at time 184.508
Drone position: (-0.20383913557604028, 7.516305239785364) at time 184.552
Drone position: (-0.20383913557604028, 7.516305239785364) at time 184.56
Drone position: (-0.21138873313745388, 7.516305237932942) at time 184.584
Drone position: (-0.21138873251798507, 7.527424032468133) at time 184.628
Drone position: (-0.21138873256704338, 7.527424030213165) at time 184.672
Drone position: (-0.2189383301077107, 7.527424028808117) at time 184.716
Drone position: (-0.21893832974175576, 7.538542822047716) at time 184.76
Drone position: (-0.22648792719056843, 7.53854282056971) at time 184.804
Drone position: (-0.22648792677555518, 7.549661615433859) at time 184.848
Drone position: (-0.23403752428791058, 7.549661616466823) at time 184.864
Drone position: (-0.23403752428791058, 7.549661616466823) at time 184.884
Drone position: (-0.2340375241985777, 7.549661614889763) at time 184.928
Drone position: (-0.24158712182605602, 7.549661615935459) at time 184.972
Drone position: (-0.24158712134497828, 7.56078040790149) at time 185.016
Drone position: (-0.24913671884284927, 7.560780404798933) at time 185.064
Drone position: (-0.24913671873024823, 7.560780403912514) at time 185.108
Drone position: (-0.2566863161790609, 7.560780401804092) at time 185.124
Drone position: (-0.2566863161790609, 7.560780401804092) at time 185.14
Drone position: (-0.26423591314427397, 7.571899194426637) at time 185.184
Drone position: (-0.26423591314427397, 7.571899194426637) at time 185.228
Drone position: (-0.26423591314427397, 7.571899194426637) at time 185.276
Drone position: (-0.27178551065662937, 7.571899194829182) at time 185.316
Drone position: (-0.27933510816898466, 7.571899195231728) at time 185.36
Drone position: (-0.29443430253143044, 7.583017987613668) at time 185.404
Drone position: (-0.29443430253143044, 7.583017987613668) at time 185.436
Drone position: (-0.30198389995445296, 7.583017987069571) at time 185.444
Drone position: (-0.3095334974693301, 7.583017986598432) at time 185.488
Drone position: (-0.32463269245376636, 7.58301798483233) at time 185.532
Drone position: (-0.33973188729981163, 7.583017983744137) at time 185.576
Drone position: (-0.3472814848354353, 7.583017983456042) at time 185.62
Drone position: (-0.37747987483579837, 7.58301798795161) at time 185.664
Drone position: (-0.39257906999890013, 7.583017988078794) at time 185.716
Drone position: (-0.400128667330068, 7.583017986831322) at time 185.72
Drone position: (-0.40767826481915526, 7.58301798792451) at time 185.74
Drone position: (-0.4303270572643666, 7.58301798905919) at time 185.788
Drone position: (-0.4529758495994989, 7.583017988433767) at time 185.832
Drone position: (-0.49072383709773293, 7.583017989196362) at time 185.884
Drone position: (-0.5209222268300977, 7.583017989591168) at time 185.928
Drone position: (-0.5360214216528746, 7.583017989193616) at time 185.94
Drone position: (-0.5511206165882525, 7.583017989052065) at time 185.964
Drone position: (-0.58131900640995, 7.583017990393515) at time 186.012
Drone position: (-0.6115173963209803, 7.5830179933120245) at time 186.048
Drone position: (-0.6417157863729235, 7.583017995309357) at time 186.096
Drone position: (-0.6719141759178386, 7.58301799863704) at time 186.14
Drone position: (-0.7247613582791241, 7.583018001573276) at time 186.188
Drone position: (-0.754959748054285, 7.583018004296008) at time 186.236
Drone position: (-0.7776085402252358, 7.583018006543238) at time 186.24
Drone position: (-0.7927077367929204, 7.571899213302153) at time 186.26
Drone position: (-0.8380053214569226, 7.571899217264618) at time 186.304
Drone position: (-0.8833029061441933, 7.571899221166857) at time 186.348
Drone position: (-0.9286004907616588, 7.571899227141023) at time 186.396
Drone position: (-0.9663484778472412, 7.5718992284332405) at time 186.44
Drone position: (-1.0267452570339697, 7.571899234044611) at time 186.484
Drone position: (-1.0720428413318572, 7.571899239046667) at time 186.528
Drone position: (-1.10224123065157, 7.571899240601514) at time 186.54
Drone position: (-1.1173404254020203, 7.57189924314957) at time 186.54
Drone position: (-1.170187607280849, 7.571899249317771) at time 186.608
Drone position: (-1.2154851916215326, 7.5718992560173355) at time 186.652
Drone position: (-1.2607827758728831, 7.571899261770257) at time 186.696
Drone position: (-1.3136299573598067, 7.571899269911958) at time 186.74
Drone position: (-1.3891259284864415, 7.583018075443439) at time 186.784
Drone position: (-1.4344235124377418, 7.583018083242818) at time 186.828
Drone position: (-1.4570723041960414, 7.583018086650087) at time 186.844
Drone position: (-1.4721714984885217, 7.58301808764311) at time 186.864
Drone position: (-1.5250186767534681, 7.594136891481378) at time 186.904
Drone position: (-1.5476674684884992, 7.59413689557929) at time 186.94
Drone position: (-1.5703162601316756, 7.594136898973824) at time 186.944
Drone position: (-1.61561384021932, 7.605255699507988) at time 186.984
Drone position: (-1.6609114239831704, 7.6052557108706615) at time 187.028
Drone position: (-1.7213081988615393, 7.616374517154493) at time 187.072
Drone position: (-1.7666057787592122, 7.627493321495217) at time 187.116
Drone position: (-1.811903361722246, 7.627493330390972) at time 187.16
Drone position: (-1.8723001318587726, 7.649730932896482) at time 187.204
Drone position: (-1.9175977147066834, 7.649730941779502) at time 187.24
Drone position: (-1.9477960993934147, 7.6608497447820705) at time 187.26
Drone position: (-1.9628952934323816, 7.660849747070685) at time 187.284
Drone position: (-1.9855440805872295, 7.6719685460217235) at time 187.316
Drone position: (-2.015742464404558, 7.683087345793774) at time 187.364
Drone position: (-2.083688832754104, 7.6942061530834795) at time 187.408
Drone position: (-2.1214368091607576, 7.716443747829737) at time 187.448
Drone position: (-2.1440855952587534, 7.727562546483132) at time 187.464
Drone position: (-2.1516351912588085, 7.727562545420151) at time 187.484
Drone position: (-2.1893831675906137, 7.749800143355284) at time 187.528
Drone position: (-2.219581550875124, 7.760918946022011) at time 187.564
Drone position: (-2.2573295263312647, 7.783156544048686) at time 187.612
Drone position: (-2.287527908858973, 7.794275345632146) at time 187.656
Drone position: (-2.3177262862334063, 7.816512939240133) at time 187.7
Drone position: (-2.363023850519435, 7.8498693249437945) at time 187.744
Drone position: (-2.3856726339111054, 7.860988119676404) at time 187.788
Drone position: (-2.408321418423171, 7.872106916587208) at time 187.804
Drone position: (-2.4234206052649623, 7.883225710754809) at time 187.824
Drone position: (-2.4460693882194096, 7.8943445047458445) at time 187.864
Drone position: (-2.468718165606626, 7.916582089959608) at time 187.908
Drone position: (-2.4989165391958323, 7.9388196772042825) at time 187.952
Drone position: (-2.521565320865703, 7.949938469998525) at time 187.996
Drone position: (-2.5442140984548534, 7.972176057675766) at time 188.04
Drone position: (-2.581962066707958, 7.994413645789319) at time 188.084
Drone position: (-2.604610848603031, 8.00553243972598) at time 188.136
Drone position: (-2.6121604385263058, 8.016651233350595) at time 188.14
Drone position: (-2.6272596253397853, 8.027770028064955) at time 188.16
Drone position: (-2.6348092201911335, 8.027770026631373) at time 188.204
Drone position: (-2.6650075917106495, 8.050007614034) at time 188.248
Drone position: (-2.6876563678485206, 8.072245202369533) at time 188.288
Drone position: (-2.695205963249693, 8.072245202563943) at time 188.3
Drone position: (-2.7027555528508675, 8.083363994829298) at time 188.32
Drone position: (-2.7254043342363907, 8.09448279033958) at time 188.36
Drone position: (-2.7405035194431937, 8.105601584389138) at time 188.4
Drone position: (-2.763152301467874, 8.116720382474053) at time 188.452
Drone position: (-2.7782514868791317, 8.127839178113405) at time 188.496
Drone position: (-2.7933506723136587, 8.1389579724317) at time 188.54
Drone position: (-2.8235490495753304, 8.150076773583677) at time 188.588
Drone position: (-2.8386482351910445, 8.161195568291154) at time 188.632
Drone position: (-2.8461978302468482, 8.161195569077782) at time 188.644
Drone position: (-2.853747425302652, 8.161195568603576) at time 188.664
Drone position: (-2.868846610826511, 8.172314364498929) at time 188.712
Drone position: (-2.883945796188711, 8.183433161132417) at time 188.752
Drone position: (-2.89904498641292, 8.183433162331255) at time 188.796
Drone position: (-2.914144172005366, 8.194551959620625) at time 188.844
Drone position: (-2.936792952216392, 8.205670755694214) at time 188.884
Drone position: (-2.944342546492126, 8.20567075356655) at time 188.928
Drone position: (-2.9518921424173326, 8.205670756322862) at time 188.94
Drone position: (-2.9594417321971727, 8.216789551742337) at time 188.964
Drone position: (-2.966991326449638, 8.21678955093573) at time 189.004
Drone position: (-2.982090518093074, 8.21678955510183) at time 189.052
Drone position: (-2.989640107757791, 8.227908350508573) at time 189.092
Drone position: (-3.0047392992162996, 8.227908356103447) at time 189.14
Drone position: (-3.0122888944998274, 8.227908357158809) at time 189.18
Drone position: (-3.0273880792864127, 8.239027154359047) at time 189.224
Drone position: (-3.0349376745466725, 8.239027155474634) at time 189.264
Drone position: (-3.0424872700604464, 8.239027156555462) at time 189.284
Drone position: (-3.0424872695106218, 8.23902715492747) at time 189.304
Drone position: (-3.0500368646324905, 8.239027156720963) at time 189.344
Drone position: (-3.057586459342925, 8.239027156838974) at time 189.392
Drone position: (-3.06513604843455, 8.250145949417115) at time 189.436
Drone position: (-3.0726856435796868, 8.250145951150387) at time 189.48
Drone position: (-3.0877848336655047, 8.250145952396718) at time 189.524
Drone position: (-3.0877848326809785, 8.250145949783882) at time 189.568
Drone position: (-3.0953344281224258, 8.250145952549486) at time 189.58
Drone position: (-3.095334427664456, 8.250145952255284) at time 189.604
Drone position: (-3.1028840228095924, 8.250145953358139) at time 189.648
Drone position: (-3.110433618184975, 8.250145954486458) at time 189.688
Drone position: (-3.117983213764813, 8.250145957204571) at time 189.732
Drone position: (-3.1179832129186784, 8.250145953913828) at time 189.776
Drone position: (-3.1255328084752483, 8.250145957322584) at time 189.82
Drone position: (-3.1330824045816423, 8.250145961098495) at time 189.864
Drone position: (-3.1330824041702097, 8.250145960053427) at time 189.908
Drone position: (-3.1330824041702097, 8.250145960053427) at time 189.924
Drone position: (-3.1330824041702097, 8.250145960053427) at time 189.94
Drone position: (-3.1406319997500476, 8.250145962141124) at time 189.984
Drone position: (-3.1406319997500476, 8.250145962141124) at time 190.032
Drone position: (-3.14818159542174, 8.250145964932194) at time 190.08
Drone position: (-3.14818159542174, 8.250145964932194) at time 190.12
Drone position: (-3.1557311912085555, 8.250145968366414) at time 190.164
Drone position: (-3.163280793325666, 8.23902717896953) at time 190.212
Drone position: (-3.163280793760367, 8.23902718058479) at time 190.224
Drone position: (-3.163280793760367, 8.23902718058479) at time 190.244
Drone position: (-3.1632807941718, 8.239027182260275) at time 190.284
Drone position: (-3.170830390324731, 8.239027185285321) at time 190.332
Drone position: (-3.170830390324731, 8.239027185285321) at time 190.376
Drone position: (-3.170830390324731, 8.239027185285321) at time 190.42
Drone position: (-3.178379986546248, 8.239027189704384) at time 190.464
Drone position: (-3.1783799924871587, 8.227908396081846) at time 190.508
Drone position: (-3.1783799924871587, 8.227908396081846) at time 190.524
Drone position: (-3.1783799924871587, 8.227908396081846) at time 190.544
Drone position: (-3.185929588847067, 8.227908399823) at time 190.58
Drone position: (-3.185929588847067, 8.227908399823) at time 190.624
Drone position: (-3.185929588847067, 8.227908399823) at time 190.664
Drone position: (-3.1859295892585, 8.227908401498484) at time 190.68
Drone position: (-3.1859295892585, 8.227908401498484) at time 190.704
Drone position: (-3.1859295892585, 8.227908401498484) at time 190.744
Drone position: (-3.1859295953610705, 8.216789607137812) at time 190.788
Drone position: (-3.193479192017289, 8.216789612541717) at time 190.832
Drone position: (-3.193479192017289, 8.216789612541717) at time 190.884
Drone position: (-3.193479192017289, 8.216789612541717) at time 190.924
Drone position: (-3.1934791915825875, 8.216789611556875) at time 190.972
Drone position: (-3.1934791915825875, 8.216789611556875) at time 190.98
Drone position: (-3.1934791915825875, 8.216789611556875) at time 191.0
Drone position: (-3.193479198096591, 8.20567081824127) at time 191.044
Drone position: (-3.193479198096591, 8.20567081824127) at time 191.088
Drone position: (-3.193479198096591, 8.20567081824127) at time 191.128
Drone position: (-3.193479198096591, 8.20567081824127) at time 191.168
Drone position: (-3.1934791986464153, 8.205670819869262) at time 191.216
Drone position: (-3.1934792047257172, 8.194552025568814) at time 191.256
Drone position: (-3.193479204291016, 8.194552024583972) at time 191.3
Drone position: (-3.193479204291016, 8.194552024583972) at time 191.344
Drone position: (-3.193479204291016, 8.194552024583972) at time 191.388
Drone position: (-3.193479203741192, 8.19455202295598) at time 191.404
Drone position: (-3.193479203741192, 8.19455202295598) at time 191.424
Drone position: (-3.19347920927067, 8.183433227027539) at time 191.464
Drone position: (-3.185929612795639, 8.183433223273653) at time 191.508
Drone position: (-3.1859296123376692, 8.18343322297945) at time 191.56
Drone position: (-3.1859296119262357, 8.18343322067355) at time 191.608
Drone position: (-3.1859296114915345, 8.183433219688707) at time 191.656
Drone position: (-3.1783800151083583, 8.183433216007778) at time 191.66
Drone position: (-3.178380014581802, 8.18343321431956) at time 191.684
Drone position: (-3.178380014581802, 8.18343321431956) at time 191.732
Drone position: (-3.178380014147101, 8.183433213334718) at time 191.78
Drone position: (-3.178380020203135, 8.172314419094494) at time 191.82
Drone position: (-3.170830423431793, 8.172314413677856) at time 191.868
Drone position: (-3.1708304228819695, 8.172314412049865) at time 191.916
Drone position: (-3.1708304228819695, 8.172314412049865) at time 191.924
Drone position: (-3.1708304228819695, 8.172314412049865) at time 191.944
Drone position: (-3.170830422332145, 8.172314411052287) at time 191.984
Drone position: (-3.170830422332145, 8.172314411052287) at time 192.028
Drone position: (-3.1632808317086925, 8.161195611468385) at time 192.072
Drone position: (-3.1632808317086925, 8.161195611468385) at time 192.116
Drone position: (-3.1632808317086925, 8.161195611468385) at time 192.16
Drone position: (-3.1632808311355998, 8.16119561116145) at time 192.208
Drone position: (-3.163280837099779, 8.150076817478688) at time 192.248
Drone position: (-3.163280837099779, 8.150076817478688) at time 192.26
Drone position: (-3.1557312405354154, 8.15007681214774) at time 192.284
Drone position: (-3.1557312405354154, 8.15007681214774) at time 192.328
Drone position: (-3.155731239985591, 8.150076811150162) at time 192.372
Drone position: (-3.155731239435767, 8.150076810152587) at time 192.416
Drone position: (-3.148181648513482, 8.138958009149201) at time 192.464
Drone position: (-3.148181647963658, 8.138958008151626) at time 192.508
Drone position: (-3.14818164764408, 8.1389580065491) at time 192.524
Drone position: (-3.14818164764408, 8.1389580065491) at time 192.544
Drone position: (-3.148181647094255, 8.138958004921108) at time 192.584
Drone position: (-3.1406320504147685, 8.138957999577427) at time 192.624
Drone position: (-3.140632056378948, 8.127839205894663) at time 192.668
Drone position: (-3.1406320558291236, 8.127839204266671) at time 192.708
Drone position: (-3.1406320558291236, 8.127839204266671) at time 192.752
Drone position: (-3.140632055371154, 8.127839203972469) at time 192.792
Drone position: (-3.1330824585765447, 8.127839198616055) at time 192.84
Drone position: (-3.13308245802672, 8.12783919761848) at time 192.884
Drone position: (-3.1255328667615885, 8.116720396333626) at time 192.928
Drone position: (-3.1179832704016803, 8.116720391962055) at time 192.964
Drone position: (-3.1179832699437107, 8.116720391037436) at time 192.984
Drone position: (-3.1179832699437107, 8.116720391037436) at time 193.004
Drone position: (-3.1104336731723694, 8.116720385620798) at time 193.048
Drone position: (-3.1104336731723694, 8.116720385620798) at time 193.084
Drone position: (-3.1104336789981577, 8.105601591985526) at time 193.084
Drone position: (-3.1104336789981577, 8.105601591985526) at time 193.124
Drone position: (-3.1104336789981577, 8.105601591985526) at time 193.168
Drone position: (-3.1028840822268164, 8.105601586568888) at time 193.216
Drone position: (-3.0953344855473297, 8.105601580594788) at time 193.264
Drone position: (-3.0953344849975055, 8.105601579597213) at time 193.304
Drone position: (-3.0953344849975055, 8.105601579597213) at time 193.324
Drone position: (-3.0877848883412873, 8.105601574193308) at time 193.34
Drone position: (-3.0877848883412873, 8.105601574193308) at time 193.384
Drone position: (-3.0877848950132103, 8.09448278321836) at time 193.428
Drone position: (-3.087784896021004, 8.094482785770971) at time 193.472
Drone position: (-3.080235302934251, 8.09448279084043) at time 193.524
Drone position: (-3.0802353059110965, 8.094482797988293) at time 193.572
Drone position: (-3.0802353067572312, 8.094482801279037) at time 193.584
Drone position: (-3.080235307765025, 8.094482803201231) at time 193.604
Drone position: (-3.0802353151251634, 8.083364013176368) at time 193.644
Drone position: (-3.0802353165443903, 8.083364017404463) at time 193.692
Drone position: (-3.0802353179636173, 8.083364021632558) at time 193.732
Drone position: (-3.0802353194979673, 8.083364025242968) at time 193.776
Drone position: (-3.080235320505761, 8.08336402716516) at time 193.824
Drone position: (-3.0877849226914575, 8.072245237271044) at time 193.868
Drone position: (-3.0877849231261587, 8.072245238886302) at time 193.884
Drone position: (-3.0877849231261587, 8.072245238886302) at time 193.904
Drone position: (-3.0877849231261587, 8.072245238886302) at time 193.952
Drone position: (-3.0877849236992514, 8.072245239193236) at time 193.996
Drone position: (-3.0953345203787377, 8.072245244536917) at time 194.044
Drone position: (-3.0953345209052943, 8.072245246225135) at time 194.084
Drone position: (-3.0953345209052943, 8.072245246225135) at time 194.104
Drone position: (-3.0953345209052943, 8.072245246225135) at time 194.12
Drone position: (-3.0953345209052943, 8.072245246225135) at time 194.168
Drone position: (-3.0953345214551184, 8.072245247853127) at time 194.208
Drone position: (-3.1028841181346047, 8.072245253196808) at time 194.26
Drone position: (-3.1028841181346047, 8.072245253196808) at time 194.3
Drone position: (-3.1028841128353726, 8.083364048520297) at time 194.344
Drone position: (-3.1028841133851968, 8.08336405014829) at time 194.388
Drone position: (-3.1028841133851968, 8.08336405014829) at time 194.404
Drone position: (-3.1028841133851968, 8.08336405014829) at time 194.424
Drone position: (-3.102884113843167, 8.08336405044249) at time 194.476
Drone position: (-3.1028841143929906, 8.083364052070483) at time 194.516
Drone position: (-3.102884114827692, 8.083364053055325) at time 194.568
Drone position: (-3.1028841152391253, 8.083364055361226) at time 194.612
Drone position: (-3.1028841152391253, 8.083364055361226) at time 194.628
Drone position: (-3.102884114827692, 8.083364053055325) at time 194.644
Drone position: (-3.1028841088635133, 8.094482847368505) at time 194.668
Drone position: (-3.1028841088635133, 8.094482847368505) at time 194.712
Drone position: (-3.1028841088635133, 8.094482847368505) at time 194.76
Drone position: (-3.1028841088635133, 8.094482847368505) at time 194.812
Drone position: (-3.102884109436606, 8.094482848305857) at time 194.856
Drone position: (-3.102884109436606, 8.094482848305857) at time 194.864
Drone position: (-3.102884109436606, 8.094482848305857) at time 194.884
Drone position: (-3.1028841098480386, 8.094482849981341) at time 194.924
Drone position: (-3.095334514176346, 8.094482846559853) at time 194.968
Drone position: (-3.0953345146110474, 8.094482848175112) at time 195.016
Drone position: (-3.0953345092199607, 8.105601643425645) at time 195.06
Drone position: (-3.095334509631394, 8.105601645101128) at time 195.1
Drone position: (-3.0877849143944025, 8.1056016432949) at time 195.148
Drone position: (-3.0877849143944025, 8.1056016432949) at time 195.172
Drone position: (-3.0877849148291037, 8.105601644279743) at time 195.184
Drone position: (-3.0877849152638053, 8.105601645895003) at time 195.224
Drone position: (-3.0802353193385983, 8.105601643138689) at time 195.272
Drone position: (-3.0802353197733, 8.10560164475395) at time 195.312
Drone position: (-3.0802353207578257, 8.105601646736368) at time 195.356
Drone position: (-3.08023532130765, 8.10560164836436) at time 195.4
Drone position: (-3.072685725932267, 8.105601647236039) at time 195.452
Drone position: (-3.0726857269400614, 8.105601649158233) at time 195.5
Drone position: (-3.072685727374763, 8.105601650773492) at time 195.508
Drone position: (-3.072685727924587, 8.10560165114065) at time 195.524
Drone position: (-3.0726857287939895, 8.10560165437117) at time 195.568
Drone position: (-3.0651361334186076, 8.10560165324285) at time 195.62
Drone position: (-3.0651361353876587, 8.105601657838102) at time 195.664
Drone position: (-3.0575865460657887, 8.094482863973662) at time 195.708
Drone position: (-3.057586547050314, 8.094482866586496) at time 195.724
Drone position: (-3.0500369516749317, 8.094482865458177) at time 195.744
Drone position: (-3.0500369530941587, 8.094482869055854) at time 195.788
Drone position: (-3.04248735872657, 8.094482869849728) at time 195.832
Drone position: (-3.042487366291164, 8.083364081414658) at time 195.876
Drone position: (-3.034937772104763, 8.08336408385855) at time 195.92
Drone position: (-3.0273881857364695, 8.072245297202196) at time 195.964
Drone position: (-3.012288995533007, 8.072245296816817) at time 196.0
Drone position: (-3.0122889969755025, 8.072245299723853) at time 196.024
Drone position: (-3.004739408180188, 8.061126506917212) at time 196.044
Drone position: (-2.9896402187077373, 8.061126509809842) at time 196.084
Drone position: (-2.982090631559374, 8.050007722760865) at time 196.128
Drone position: (-2.966991448370681, 8.038888931051591) at time 196.172
Drone position: (-2.9518922599978787, 8.038888936569789) at time 196.212
Drone position: (-2.9367930773332205, 8.027770148052833) at time 196.256
Drone position: (-2.9216938947836844, 8.016651360809444) at time 196.3
Drone position: (-2.8914955209738338, 8.0055325716222) at time 196.344
Drone position: (-2.8763963386948177, 7.9944137863450555) at time 196.392
Drone position: (-2.861297154288832, 7.983294994131999) at time 196.404
Drone position: (-2.853747565352605, 7.9721762022465334) at time 196.424
Drone position: (-2.8235491894095217, 7.961057410706273) at time 196.464
Drone position: (-2.793350815090121, 7.949938623092647) at time 196.512
Drone position: (-2.770702040368955, 7.927701037967642) at time 196.556
Drone position: (-2.7480532615865965, 7.916582250744204) at time 196.6
Drone position: (-2.7027557010878303, 7.894344672738223) at time 196.644
Drone position: (-2.6725573301791594, 7.872107089087409) at time 196.692
Drone position: (-2.657458139120779, 7.872107090237448) at time 196.704
Drone position: (-2.634809357289248, 7.8609882988117565) at time 196.724
Drone position: (-2.6046109857131086, 7.838750715024318) at time 196.772
Drone position: (-2.5668630168523374, 7.8165131323639025) at time 196.812
Drone position: (-2.529115047624148, 7.794275546259572) at time 196.86
Drone position: (-2.4687182953176046, 7.760919170977633) at time 196.904
